username,follower_count,following_count,post_count,bio_length,has_profile_pic,has_external_url,avg_likes_per_post,avg_comments_per_post,follower_following_ratio,engagement_rate,is_private,is_fake
real_user_658,40070,183,1131,34,1,0,299.98107877144275,30.889740313233627,218.96174863387978,0.8257320166824965,1,0
real_user_97,6360,1269,1890,48,1,1,284.45685981033796,22.595201972778476,5.011820330969267,4.827862606652774,1,0
fake_user_7,185524,28,42,29,1,0,618.3936494500357,9.123326139372837,6625.857142857143,0.3382403223245556,0,1
real_user_725,839,1210,1931,32,0,0,29.48692743188475,3.335600529101312,0.6933884297520662,3.91210106805555,0,0
fake_user_658,14979,2338,49,0,1,0,1132.6565287857375,406.54616947191465,6.406757912745936,10.2757373540133,0,1
fake_user_385,7141,2212,4,27,1,0,2016.8807636930699,703.6605072688117,3.2283001808318263,38.0974831390825,0,1
fake_user_424,32871,1694,478,0,0,1,394.0,2.907599212612249,19.404368358913814,1.207470412255825,0,1
fake_user_568,66562,1263,31,20,0,0,50.0,0.0707711815572685,52.701504354711005,0.07522425885874413,0,1
fake_user_182,29730,1943,27,0,1,0,488.0,14.111839350985452,15.301080802882142,1.6889062877597898,0,1
fake_user_730,2664,778,33,0,0,1,311.8781968967832,123.01878997218483,3.424164524421594,16.324961969555858,0,1
fake_user_540,40284,657,16,0,1,1,242.0,11.645244586430362,61.31506849315068,0.6296426486605857,0,1
real_user_19,9579,1030,636,18,1,0,6.1274677590723385,0.23040679249651091,9.3,0.06637305096115304,1,0
real_user_53,175,109,118,22,1,0,1.0,0.1201266393987276,1.6055045871559632,0.6400723653707016,0,0
real_user_434,9269,370,1902,126,1,0,505.8598189519863,35.58583181041315,25.05135135135135,5.841467804103997,0,0
fake_user_672,19869,719,349,84,0,0,270.0,12.843774743310824,27.63421418636996,1.4235430808964256,0,1
fake_user_699,58223,623,20,0,0,1,271.0,5.542017474702573,93.45585874799357,0.4749704025465925,0,1
fake_user_137,16275,2831,41,59,0,0,2305.3962023338822,783.4728392737418,5.748851995761215,18.979226062105216,0,1
fake_user_352,2945,765,42,16,1,0,448.0426946755976,153.51225253736345,3.849673202614379,20.426313997044517,0,1
fake_user_393,363652,84,14,22,1,0,3506.291774001486,37.97355402570683,4329.190476190476,0.9746310560720669,0,1
fake_user_249,41146,1194,0,0,0,0,196.0,2.1712861213339174,34.460636515912896,0.48162952928919917,0,1
real_user_226,5959,1721,790,0,1,0,386.6812576296729,50.76919268270694,3.4625217896571763,7.341004368390331,1,0
real_user_744,95255,1144,1055,102,1,0,2998.953834441221,139.46205922076865,83.26486013986013,3.2947518698881844,0,0
fake_user_42,80553,1278,37,26,0,0,411.0,5.695737151843608,63.03051643192488,0.5172938775115062,1,1
fake_user_741,19712,1982,404,0,0,0,5874.984318188373,884.6898793708307,9.945509586276488,34.29217835612421,0,1
fake_user_56,96338,78,20,0,1,0,881.2051256122506,9.076047523384052,1235.1025641025642,0.9241225405713578,0,1
fake_user_223,6128,428,253,24,1,0,454.0,11.976425859436418,14.317757009345794,7.604053946792369,0,1
real_user_314,4379,390,1205,100,1,1,73.31081154218461,9.821434434159807,11.228205128205127,1.8984299149656183,1,0
fake_user_360,468603,91,446,20,0,0,4332.887753540861,68.54064907041523,5149.483516483517,0.9392659463578501,0,1
fake_user_141,91185,458,2,17,1,0,293.0,5.023079849140458,199.0938864628821,0.3268334483184081,0,1
fake_user_392,92453,732,35,41,0,0,199.0,9.509478433574197,126.30191256830601,0.2255302461072915,1,1
real_user_213,481,159,1478,29,1,0,8.59096219265518,0.8292098088379142,3.0251572327044025,1.9584557175661317,1,0
real_user_396,314,597,1204,132,0,0,15.33223936761777,0.8959652066852398,0.525963149078727,5.1682180172939525,0,0
real_user_82,324,133,1491,56,1,0,5.562186385812213,0.14972849334934116,2.43609022556391,1.7629366910992452,0,0
real_user_756,123,419,440,42,1,0,6.3572092157612285,0.4897218181974911,0.2935560859188544,5.566610596714407,1,0
fake_user_286,43893,658,4,34,0,0,239.0,4.752424738176044,66.70668693009118,0.5553332529974621,1,1
real_user_235,6700,1578,1693,263,1,0,86.79110662814499,7.709246648483726,4.245880861850444,1.4104530339795331,0,0
fake_user_335,11545,1495,2,12,1,1,239.0,3.1288909744520064,7.722408026755853,2.097261940012577,0,1
fake_user_24,85718,19,47,26,0,0,686.208883247719,13.553797034040263,4511.473684210527,0.816354418303926,0,1
fake_user_634,118776,20,4,0,1,0,804.2583384809825,4.945087447916523,5938.8,0.6812852983169151,1,1
fake_user_442,346112,63,42,0,1,0,508.95822373609843,9.041556144199891,5493.841269841269,0.1496624733844242,0,1
real_user_80,9917,315,106,81,1,1,593.3825650176852,66.87213393413923,31.48253968253968,6.657806785840722,0,0
real_user_786,1285,1546,1878,97,0,0,52.798567055583995,3.9081368143754758,0.8311772315653299,4.4129730638100755,0,0
fake_user_766,48154,1745,46,0,0,1,96.0,2.910691469785187,27.59541547277937,0.20540493306845783,1,1
real_user_33,9876,1707,1175,47,1,0,61.81257628814761,9.072951005105349,5.785588752196837,0.7177554403934079,1,0
real_user_288,5567,273,1734,155,1,1,79.84071299201742,4.428855260934718,20.39194139194139,1.5137339366436524,1,0
real_user_451,7056,132,1762,63,1,0,607.048990219485,41.641253942565754,53.45454545454545,9.193455841298904,0,0
fake_user_494,18763,2356,384,73,0,0,2980.22289594471,1061.1762782187577,7.963921901528013,21.539195086944883,0,1
real_user_723,4338,469,39,21,1,1,33.29704295504442,2.5890992788050466,9.249466950959489,0.8272508583183371,0,0
fake_user_206,498904,23,7,20,0,0,993.5398243871465,1.3309490664657593,21691.478260869564,0.19941126418180896,1,1
real_user_757,5318,496,35,135,1,0,153.2264055257144,16.80541432012608,10.721774193548388,3.197288827488539,0,0
real_user_679,53450,1293,168,53,0,0,502.34477809293736,15.325775661765393,41.33797370456303,0.9685136646486486,0,0
fake_user_714,19692,2608,3,0,1,0,3436.6532589881094,1345.6131468041065,7.550613496932515,24.28532605013313,0,1
real_user_351,932,1136,809,149,1,1,11.164770160220876,0.8022272871848162,0.8204225352112676,1.2840126016529712,0,0
fake_user_544,1465,2518,29,26,0,1,241.9475936881166,95.48831273800319,0.5818109610802223,23.033167674137868,0,1
fake_user_655,16143,34,3,33,1,0,89.16228365634065,0.29090783212748406,474.79411764705884,0.5541299107258139,0,1
real_user_198,22016,358,1771,177,1,0,467.6882940204864,48.409037220732394,61.497206703910614,2.344192093210478,0,0
fake_user_565,11410,2231,142,0,0,0,3114.5132628395672,669.1262263926689,5.114298520842672,33.160731719826785,0,1
real_user_154,88873,1180,700,120,1,0,1047.3454355226233,80.16709261306201,75.31610169491526,1.2686783704113571,1,0
real_user_64,472,503,1500,137,1,0,11.25458430302328,0.3690629523958386,0.9383697813121272,2.4626371303854064,0,0
real_user_481,30554,323,539,165,1,1,815.3591824958428,109.22345668571096,94.59442724458205,3.026060873147718,0,0
fake_user_455,27627,844,13,25,1,0,276.0,6.931205277675959,32.73341232227488,1.024111214672878,0,1
fake_user_294,96835,488,30,0,1,1,418.0,10.932308413322827,198.43237704918033,0.4429517306896502,0,1
real_user_477,4784,1201,240,258,1,0,23.18425023094572,3.4080859382692332,3.983347210657785,0.5558598697578377,0,0
real_user_504,88448,1508,1995,51,1,0,1756.924445568822,191.6586716518835,58.6525198938992,2.2030833000414995,1,0
fake_user_519,355657,34,464,0,1,0,2742.944937482913,4.031159332232446,10460.5,0.7723666613661886,0,1
fake_user_144,129358,16,98,72,0,0,983.7513202502706,11.782588836769934,8084.875,0.7695959346055448,0,1
fake_user_474,326200,69,17,0,1,0,704.2395185540765,4.90882742524084,4727.536231884058,0.2173967952113174,0,1
fake_user_621,70571,1083,256,0,0,0,334.0,14.051492509312338,65.16251154201292,0.4931933691024817,0,1
real_user_179,4617,1446,1403,73,1,1,51.501560092102125,6.550945316062447,3.1929460580912865,1.2573642063713357,0,0
real_user_736,59526,1824,569,86,1,0,1526.5671197362606,34.330151414904684,32.63486842105263,2.622210918172169,0,0
real_user_580,8882,985,675,11,1,0,264.5287058569509,32.234540094371326,9.017258883248731,3.341175928296805,0,0
fake_user_739,254793,71,46,9,1,0,260.5978022943905,0.7445726177391996,3588.6338028169016,0.10257046893444079,0,1
fake_user_10,99790,574,17,0,1,0,231.0,10.958267893985726,173.85017421602788,0.24246744953801558,0,1
real_user_617,34891,1613,1430,177,1,0,526.0500774882512,63.590765470223445,21.63112213267204,1.6899511133486418,1,0
real_user_191,620,79,701,78,1,0,21.66768045471837,2.0259849621745136,7.848101265822785,3.8215589382085295,0,0
fake_user_211,137410,0,5,0,1,0,793.9472584962192,9.599182752427835,137410.0,0.5847801770239772,0,1
real_user_490,262740,944,591,132,1,1,381.8622282590161,41.67898081194995,278.3262711864407,0.16120164766345665,0,0
fake_user_240,25607,424,10,0,1,0,432.0,18.710218795418363,60.3938679245283,1.7601055133183048,0,1
real_user_721,483,125,1989,147,1,0,18.290882753775993,1.2358289358794547,3.864,4.042797451274419,0,0
fake_user_492,89021,250,21,7,1,0,443.0,7.723271660624584,356.084,0.5063111756334174,0,1
fake_user_82,278607,69,425,0,1,0,1434.077821310069,7.988764306600068,4037.782608695652,0.5175988347804145,0,1
real_user_624,9240,1858,311,269,1,1,30.00674164339247,3.4853114359915343,4.9730893433799785,0.36246810691974035,0,0
real_user_9,44520,1680,155,43,0,1,443.23107100002727,11.923513295679397,26.5,1.0223598030002397,1,0
fake_user_591,282407,17,36,0,1,0,1640.093556742229,5.561998048663804,16612.176470588234,0.5827247748075979,0,1
real_user_44,484,285,1462,209,0,0,12.36292520349572,1.0174825682636521,1.6982456140350877,2.764547060280862,0,0
real_user_622,600,147,615,46,1,1,8.109235289123516,0.707064547304052,4.081632653061225,1.4693833060712613,0,0
fake_user_677,43662,717,148,48,0,0,53.0,1.2451902725165895,60.89539748953975,0.12423890401840637,0,1
fake_user_348,6578,578,6,0,0,0,472.85939148068275,91.28815834083977,11.380622837370241,8.576277741281887,0,1
fake_user_421,13645,1940,8,85,0,1,468.0,13.076043692442243,7.033505154639175,3.525658070300053,0,1
real_user_774,888,560,507,273,1,0,8.224696708964176,0.49711352252929286,1.5857142857142856,0.9821858368798952,0,0
fake_user_409,40554,1343,6,0,1,0,247.0,2.911922877945986,30.19657483246463,0.6162448164865265,0,1
fake_user_324,288075,86,8,43,1,1,1136.5167205426644,12.533415481671959,3349.7093023255816,0.3988718687926187,0,1
real_user_187,8307,194,1308,97,1,1,298.52710243711675,18.324746544012637,42.81958762886598,3.81427529771433,0,0
real_user_681,1653,1637,14,58,1,0,48.73044024958372,1.092688044869203,1.009773976786805,3.0141033450969705,1,0
fake_user_482,11433,1004,445,88,0,0,2589.2370225606787,806.6082561920774,11.387450199203187,29.702136611149797,0,1
fake_user_296,12421,2714,9,25,1,1,2117.4597882260405,423.9888595861187,4.576639646278555,20.460902083666042,0,1
real_user_708,218,309,1507,8,1,1,6.360312323109606,0.13228108243862122,0.7055016181229773,2.9782538557560674,0,0
real_user_468,2730,954,1042,130,1,0,2.798038364643535,0.39453819823128916,2.861635220125786,0.11694419644230124,0,0
fake_user_467,424491,35,2,22,0,0,4030.4759522270715,57.994947975173105,12128.314285714287,0.9631466627566296,0,1
real_user_113,52000,530,1401,149,1,0,2044.6475344270434,177.56996114541593,98.11320754716981,4.273495183793191,0,0
fake_user_162,24629,1221,5,0,0,0,453.0,7.704145402146258,20.17117117117117,1.8705759283858308,0,1
real_user_108,8071,534,1780,297,1,1,120.13174445071375,14.109462811407978,15.114232209737828,1.6632537140642019,0,0
fake_user_788,50555,1699,69,0,1,0,235.0,4.502301744055623,29.75573866980577,0.4737460226368423,0,1
fake_user_131,6830,882,99,0,1,0,732.1691152762816,271.785309859396,7.7437641723356005,14.69918631238181,1,1
fake_user_401,350889,54,468,29,1,0,484.4122587125825,5.168341734652152,6497.944444444444,0.1395257760850966,0,1
real_user_759,3192,479,357,137,1,1,5.668871616054232,0.6026355174522596,6.663883089770355,0.19647578739055427,0,0
real_user_274,986,1427,1548,99,1,0,82.38149848033036,3.494819296585688,0.6909600560616679,8.70956569745599,0,0
real_user_491,294,589,800,148,1,0,7.782928518076749,1.0100176427430683,0.499151103565365,2.9907980138842913,1,0
fake_user_363,104520,4,46,0,1,0,631.9685843058866,7.257406130359078,26130.0,0.6115824631039473,0,1
fake_user_785,33992,331,11,27,1,0,147.0,7.313215598492529,102.69486404833837,0.4539692151050027,0,1
real_user_791,159,640,1937,137,1,1,2.7822834663725,0.09261947127102789,0.2484375,1.8081150551217156,0,0
fake_user_69,9556,554,20,0,1,1,1335.326453546365,185.93965876073386,17.249097472924188,15.91948631547822,0,1
real_user_741,764,448,877,144,1,1,1.2300600210149182,0.17198085882667327,1.7053571428571428,0.18351320416774758,0,0
fake_user_715,274643,95,2,3,1,0,2081.381121343783,11.213915600510232,2890.978947368421,0.7619327770758013,1,1
real_user_329,92329,311,1825,241,1,1,2733.3355883092963,364.4979784108255,296.87781350482317,3.35521186920699,0,0
fake_user_9,165537,10,3,35,0,0,737.0304421400006,9.848629054680268,16553.7,0.45118557856834474,0,1
real_user_537,988,132,1160,32,1,0,11.051545093841547,0.8528692435938487,7.484848484848484,1.20490023658253,0,0
real_user_220,495545,1933,836,121,1,0,25069.795731538106,1927.2767663118323,256.36057941024313,5.44795578561986,0,0
fake_user_98,54491,1602,7,0,1,0,207.0,4.184718884146515,34.01435705368289,0.38755889758702633,0,1
real_user_411,500,738,403,89,1,0,7.346879380144247,0.9212606906383274,0.6775067750677507,1.653628014156515,1,0
real_user_640,947,1202,1039,261,0,0,22.780831739509143,1.7700237950427267,0.7878535773710482,2.592487384852362,0,0
fake_user_414,3785,1437,20,0,0,0,277.1190918558879,85.20031798889289,2.6339596381350034,9.572507525621686,0,1
fake_user_95,13441,1659,16,67,1,0,120.0,5.114526067128293,8.101868595539482,0.9308423931785454,0,1
fake_user_200,9225,1095,0,83,1,0,1526.61015483559,178.8432747503392,8.424657534246576,18.48730004971197,0,1
real_user_384,223237,1871,779,214,1,0,6978.733788737796,480.42442334487384,119.31427044361304,3.3413628619282063,0,0
fake_user_157,5665,1861,28,0,0,0,197.0,9.473469583068459,3.0440623320795273,3.644721440124774,0,1
real_user_645,35975,1753,1302,168,1,0,1407.3712940151186,133.9621165724978,20.521962350256704,4.284457013447161,1,0
fake_user_798,442962,23,409,0,1,0,3598.651301425579,23.58692129809649,19259.217391304348,0.8177311423380956,0,1
real_user_745,324,158,603,98,1,0,1.9848726773165164,0.1766214220587909,2.050632911392405,0.6671278084491689,1,0
fake_user_560,16980,516,24,0,1,1,297.0,10.371224952130783,32.906976744186046,1.8101956710961764,0,1
fake_user_362,231056,90,1,0,0,0,1160.4908547235525,14.96508329218261,2567.288888888889,0.5087320554392593,0,1
fake_user_441,14202,1139,271,0,1,0,3586.520701852193,1175.6964662087119,12.46883230904302,33.532017800738664,0,1
real_user_500,192,653,1559,105,1,1,1.2038342517388658,0.17485826816119457,0.29402756508422667,0.7180690207812814,0,0
fake_user_481,277748,30,315,75,1,0,1148.0022021222783,13.581449418100012,9258.266666666666,0.4182149471968757,0,1
real_user_631,9614,1520,1635,58,1,0,10.878199459936381,0.7826486530114838,6.325,0.1212902861758671,1,0
fake_user_557,97620,614,6,63,0,0,396.0,11.240304881248782,158.9902280130293,0.4171689253034714,0,1
real_user_193,156,382,1797,33,1,0,3.7501636648034404,0.141024705351563,0.4083769633507853,2.4943515193301304,1,0
fake_user_769,437424,95,127,0,1,0,4322.9770318287065,16.516089284105593,4604.4631578947365,0.9920564763508203,0,1
fake_user_108,3284,2198,24,5,1,0,573.5835163351583,207.93291890109555,1.4940855323020927,23.797699002321977,0,1
real_user_692,182752,303,1459,49,1,0,9286.702554492096,289.2119358962186,603.1419141914191,5.239841145589824,0,0
fake_user_216,150219,92,45,0,1,0,1302.4261754173683,6.56635318814863,1632.8152173913043,0.871389457129602,0,1
real_user_505,74069,504,143,204,1,0,614.8224361588467,24.10520030121596,146.9623015873016,0.8626113981018545,1,0
real_user_27,1377,1238,1157,34,1,0,22.081874122669777,3.283568579701523,1.1122778675282714,1.8420800800560129,0,0
fake_user_187,31278,1955,1,0,1,0,449.0,18.503786866218636,15.998976982097187,1.4946728910615086,0,1
real_user_238,254,251,926,41,1,1,2.7557403152387345,0.12598833438761117,1.0119521912350598,1.1345388384355692,0,0
real_user_731,666,598,864,138,1,1,30.609290732639767,2.3130180855955955,1.1137123745819397,4.943289612347653,1,0
real_user_170,498,474,1705,63,0,0,4.417766477744407,0.47603305817045866,1.0506329113924051,0.9826906698624228,0,0
fake_user_404,6897,1283,45,32,0,0,351.3477905675375,55.812532102436776,5.37568199532346,5.903440955052549,0,1
real_user_780,5121,731,1164,33,1,0,58.479472078665296,8.526759504044394,7.00547195622435,1.3084599020251841,0,0
fake_user_720,213708,95,25,1,0,1,1329.800086963459,20.06073604277882,2249.557894736842,0.6316379466403869,0,1
real_user_480,50356,1284,72,168,1,0,60.249780309381535,2.471675366345162,39.218068535825545,0.12455607211797341,0,0
real_user_629,71614,523,744,253,1,0,1346.0984437876568,98.83116362774244,136.92925430210326,2.017663595687155,0,0
real_user_398,979,952,56,14,1,1,14.187134629810398,1.6544935456602854,1.028361344537815,1.61814383814818,0,0
fake_user_517,4821,520,3,8,0,0,326.1049061009071,72.16667697674566,9.271153846153846,8.261181976304766,0,1
real_user_469,4913,907,340,116,1,1,60.21761888252881,1.8589948384365194,5.416758544652701,1.263517478546007,0,0
real_user_375,2784,1721,110,13,1,0,58.601496604559806,4.522434103127438,1.6176641487507264,2.2673825685232485,0,0
fake_user_60,9923,2847,26,0,1,0,948.382023010899,372.553475536819,3.48542325254654,13.311856278824125,0,1
real_user_669,95397,1805,862,25,1,0,1022.0320073862418,43.49318494021079,52.85152354570637,1.1169378411548085,0,0
fake_user_132,23851,1093,406,30,0,1,238.0,8.413682973171817,21.82159194876487,1.0331377425398172,0,1
real_user_155,608,213,1945,256,1,0,37.10152158114599,2.153751599925204,2.8544600938967135,6.4564594047814445,0,0
fake_user_734,14744,1235,6,32,1,0,4415.888236028654,1461.1095887303911,11.938461538461539,39.860267395272956,0,1
fake_user_253,484322,90,32,5,0,0,1431.9601869508851,18.210342881421706,5381.355555555556,0.299422807519028,0,1
fake_user_375,369383,45,37,0,1,0,519.6859900026346,3.4945645153457985,8208.511111111111,0.14163633803341802,0,1
fake_user_226,231833,10,0,67,1,0,306.4266669560458,2.197188641326454,23183.3,0.13312334982395613,0,1
real_user_735,63956,449,305,5,0,1,854.8170925334857,77.36367497420814,142.44097995545658,1.4575345042024108,0,0
fake_user_100,23793,584,7,20,1,0,378.0,15.064308796317974,40.74143835616438,1.6520165964624804,0,1
fake_user_506,6606,1748,14,0,0,0,1821.9122741623837,374.4165206891821,3.779176201372998,33.247484027423035,0,1
fake_user_104,50668,999,492,0,1,1,131.0,5.7676295587138195,50.71871871871872,0.2699290075762095,1,1
fake_user_361,299761,5,45,25,1,0,1920.6792390968933,30.00120216329204,59952.2,0.6507452407952286,0,1
real_user_172,842,781,128,96,1,1,45.234088277436264,6.286002339305404,1.0781049935979514,6.1187756076890345,1,0
fake_user_737,15262,1326,24,21,1,0,70.0,0.8095192338627846,11.509803921568627,0.46395963329748907,0,1
fake_user_355,29388,851,488,27,0,0,206.0,8.475940329180276,34.53349001175088,0.7298078818877782,0,1
real_user_563,95704,1454,1708,187,1,1,579.0731995059734,47.53537391813001,65.82118294360386,0.6547360334198189,0,0
fake_user_213,326579,97,98,9,1,0,2122.9575653805146,28.67338092388014,3366.7938144329896,0.6588393455502022,1,1
fake_user_117,40872,332,39,28,0,0,117.0,4.016326475513841,123.10843373493977,0.2960861383722691,0,1
real_user_596,3210,609,837,44,1,1,54.42974175461892,2.9675184878118954,5.270935960591133,1.7880766430663804,1,0
fake_user_265,358166,98,37,0,0,1,654.7637486232643,6.711317815050891,3654.7551020408164,0.18468393606269584,0,1
fake_user_722,10265,920,100,0,1,0,1580.4805682637823,168.40831468082175,11.157608695652174,17.03739778806239,0,1
fake_user_391,404097,7,18,28,0,0,1817.321303649539,24.248080470094187,57728.142857142855,0.4557245869480924,0,1
real_user_606,2212,1959,1605,275,1,1,58.97536990645625,4.306484113157829,1.1291475242470648,2.8608433101091357,0,0
fake_user_138,290278,51,2,17,1,0,953.8616674785992,1.3798394348392526,5691.725490196079,0.329078161939051,1,1
fake_user_589,8833,498,49,7,1,0,475.0,19.545445695151155,17.73694779116466,5.598838964056959,1,1
fake_user_698,67174,1484,475,0,1,0,64.0,1.0883583071370406,45.26549865229111,0.09689516525312925,0,1
fake_user_403,66329,1155,30,0,0,0,465.0,18.81934003197904,57.42770562770563,0.7294235402794841,0,1
real_user_397,6165,1345,1176,126,1,0,87.05706757492169,5.249291123493779,4.58364312267658,1.4972645368761632,1,0
fake_user_347,73389,1900,364,0,1,0,446.0,16.534075179570042,38.62578947368421,0.6302498673909851,0,1
fake_user_312,16198,2685,7,0,1,0,3049.310092670109,631.1717752192909,6.032774674115457,22.721829039939497,0,1
fake_user_411,47322,855,137,83,1,0,131.0,6.4625036483032545,55.34736842105263,0.2904832924396755,0,1
fake_user_199,8519,1851,3,56,1,0,2239.2104144680065,390.98237588177017,4.602377093462993,30.874431157997144,0,1
real_user_476,751,1144,563,112,1,0,13.213420079631296,0.7237837611194071,0.6564685314685315,1.8558194195407063,0,0
real_user_137,583,981,1516,58,1,0,9.32226606242786,1.1680598965101052,0.5942915392456677,1.7993698042775237,1,0
fake_user_522,486518,11,235,34,0,0,1264.6547581940324,2.390179947709355,44228.90909090909,0.2604312560155517,0,1
real_user_544,753,1133,545,105,1,1,22.595800385879755,3.2688631103684793,0.6646072374227714,3.4348822704180924,0,0
real_user_613,16164,1164,1512,44,1,0,567.9761848921047,45.315777779420046,13.88659793814433,3.7941843768344765,0,0
real_user_455,313,361,1410,212,1,0,3.5959602851215378,0.45888344376564955,0.8670360110803325,1.2954772296764177,0,0
fake_user_107,46610,1799,4,0,0,0,178.0,8.15844572409554,25.908838243468594,0.3993959359023719,0,1
real_user_308,9932,1890,1049,62,1,0,544.1803976898499,37.17825894797473,5.255026455026455,5.853389615765452,1,0
fake_user_195,16439,592,40,0,1,0,360.0,14.281045262958754,27.76858108108108,2.276787184518272,0,1
fake_user_332,66207,33,278,0,1,0,315.8361262643234,2.432496650551979,2006.2727272727273,0.48071748140661164,0,1
fake_user_202,175682,61,8,2,1,0,1474.7603202006676,13.17180286225846,2880.032786885246,0.8469462569090324,0,1
fake_user_244,266962,13,41,0,1,0,1531.4390437078077,7.185052179761092,20535.53846153846,0.5763457330584759,0,1
fake_user_309,310588,73,7,6,1,0,1009.3203640424805,16.58664757861718,4254.630136986301,0.3303112198865048,0,1
fake_user_558,59772,726,6,0,1,0,397.0,18.69337939315036,82.3305785123967,0.695465066240297,0,1
fake_user_158,4862,2801,180,0,1,0,1209.089203621802,161.7596069551388,1.7358086397715102,28.195162702117248,0,1
real_user_784,495,385,1267,46,1,1,16.46887751957264,1.1881533767581671,1.2857142857142858,3.567076948753698,0,0
fake_user_377,72312,941,38,18,0,1,368.0,3.008640195186083,76.84590860786398,0.5130664899258576,1,1
fake_user_344,308740,22,229,35,1,0,1756.4424296682796,14.900566224936878,14033.636363636364,0.5737329130962028,0,1
fake_user_434,78603,977,44,5,0,0,185.0,3.315607533893902,80.453428863869,0.23957814273487515,0,1
fake_user_242,63120,320,5,0,0,0,407.0,12.066256246477868,197.25,0.6639199243448636,0,1
fake_user_751,79130,758,18,0,1,0,226.0,1.7147953646397978,104.39313984168865,0.28777302586204956,0,1
fake_user_775,97050,1785,96,73,1,0,436.0,10.955241595729204,54.36974789915966,0.4605412072083763,1,1
real_user_646,5206,185,146,39,1,0,248.1313764388509,11.602471349433578,28.14054054054054,4.989125005537543,0,0
fake_user_438,31833,664,100,0,0,0,174.0,4.682474212377861,47.941265060240966,0.561312079327672,0,1
fake_user_427,53103,682,25,0,1,0,271.0,3.7645781070979214,77.86363636363636,0.5174181837318003,0,1
fake_user_399,482871,15,2,28,0,1,4595.567751055267,15.215418474141854,32191.4,0.9548685196521243,0,1
real_user_105,8042,80,83,9,1,0,427.629658019269,57.93310762536058,100.525,6.037835931915315,1,0
real_user_688,806,603,907,135,1,0,12.987631219891323,1.2975134915361333,1.3366500829187395,1.7723504604748703,0,0
real_user_163,3911,980,55,47,0,0,59.83378832290138,2.033732147933734,3.990816326530612,1.5818849519518052,0,0
fake_user_83,22862,1037,3,0,0,1,217.0,7.359865684525224,22.046287367405977,0.981365872121972,1,1
fake_user_159,30538,903,12,27,0,0,380.0,3.4759212619421365,33.818383167220375,1.255733581969815,0,1
fake_user_390,24081,1306,375,14,0,0,463.0,7.105275255687698,18.43874425727412,1.9521833613873496,0,1
fake_user_167,43775,1895,31,0,1,0,228.0,6.105513570222963,23.100263852242744,0.5347927208914288,0,1
fake_user_247,364813,59,360,61,0,1,371.4825494140672,7.239573359166263,6183.271186440678,0.10381267190950802,0,1
real_user_573,1654,1975,1457,11,1,0,55.66164376354207,3.0516329294101663,0.8374683544303797,3.54977489074681,0,0
real_user_252,49659,599,1311,130,1,0,1706.8898290332038,60.143949796365725,82.90317195325542,3.5583354051220715,0,0
fake_user_26,4577,2174,427,0,1,0,637.5436871735315,100.02147395115563,2.105335786568537,16.114598233006053,0,1
real_user_656,527748,1516,1962,148,1,1,16323.097515258469,1456.5905441140715,348.1187335092348,3.3689730817307773,1,0
fake_user_691,156759,62,32,23,0,0,1174.5628909548172,6.668936318635287,2528.3709677419356,0.7535336582100247,0,1
real_user_720,830,870,1102,233,1,0,9.429972885591646,1.1688314607023158,0.9540229885057471,1.2769643790715617,1,0
real_user_341,8189,411,1654,118,1,1,250.70439533404354,15.011779853936904,19.92457420924574,3.244793933178416,0,0
real_user_443,56438,1360,609,215,0,0,101.78560370344991,5.700907932405065,41.49852941176471,0.19045060355762955,0,0
real_user_342,742,495,1887,245,1,0,51.46616099439541,3.573044798813083,1.498989898989899,7.41768272145667,0,0
real_user_325,379151,1776,1968,121,1,1,12572.51818980013,1064.4423883885654,213.48592342342343,3.5967096429097367,0,0
real_user_660,528,851,1388,205,1,1,1.0213528711751745,0.1415145209696983,0.6204465334900118,0.22024003639107442,1,0
fake_user_550,281470,50,3,21,0,1,410.5320796892309,3.2048697913441293,5629.4,0.1469914909157548,0,1
fake_user_77,42938,615,45,17,1,0,274.0,2.7204583652627043,69.81788617886178,0.644465178548751,0,1
real_user_54,4616,1685,1835,72,1,0,161.5356647284603,21.47175999251885,2.73946587537092,3.964632251321039,0,0
real_user_93,16356,1819,1268,56,1,0,747.6650370397377,108.52355764742288,8.991753710830126,5.234706497231356,0,0
real_user_181,37389,1369,1317,16,1,0,1522.8698132941174,179.96111218123482,27.31117604090577,4.554363383549579,1,0
real_user_285,300,782,1768,62,0,1,5.033473933904582,0.4055474574471061,0.3836317135549872,1.8130071304505626,0,0
fake_user_524,113867,42,9,0,1,0,1136.6743294376638,2.087829856676602,2711.1190476190477,1.0000809359114935,0,1
fake_user_407,28158,248,37,46,1,0,314.0,9.495954160699405,113.54032258064517,1.1488598414684972,0,1
fake_user_613,15429,1399,40,12,1,0,4344.563725302705,1089.6361727512822,11.028591851322373,35.220687653470655,0,1
fake_user_649,380023,30,38,0,1,0,1684.7903850402943,15.029232419997177,12667.433333333332,0.44729387891266886,0,1
fake_user_756,20083,907,45,0,0,0,178.0,0.9072288606977622,22.142227122381477,0.8908391617820931,1,1
real_user_289,5729,571,321,132,0,1,159.52307721589247,9.692459404220367,10.033274956217163,2.953666200385981,1,0
real_user_719,910,62,496,14,0,0,24.556103221662127,2.131635618713582,14.67741935483871,2.9327185538874407,0,0
fake_user_429,12367,1938,167,10,0,1,180.0,6.083288433615632,6.381320949432404,1.504676060755362,0,1
